tpch1.consistent_round_robin.1,chain_color_rr,82.0,0,7232257339,0.0,82,0,0.0,1802.0
tpch1.consistent_round_robin.1,chain_color_rr,82.0,0,7232257339,0.0,82,0,0.0,1802.0
tpch1.consistent_round_robin.1,chain_color_rr,82.0,0,7232257339,0.0,82,0,0.0,1802.0
tpch1.consistent_round_robin.1,chain_color_rr,4.000002279877663,21988,7232235351,2.6246905333593418e-05,82,0,0.0,82.00000456273557
tpch1.consistent_round_robin.1,chain_color_rr,4.000002279877663,21988,7232235351,2.6246905333593418e-05,82,0,0.0,82.00000456273557
tpch1.consistent_round_robin.1,chain_color_rr,4.000002279877663,21988,7232235351,2.6246905333593418e-05,82,0,0.0,82.00000456273557
tpch1.consistent_round_robin.1,chain_color_rr,4.000002279877663,21988,7232235351,2.6246905333593418e-05,82,0,0.0,82.00000456273557
tpch1.consistent_round_robin.1,chain_color_rr,6.13154687689743,21988,7232235351,2.618432044165786e-05,116.02615890000001,0,0.0,116.02616345379487
tpch1.consistent_round_robin.1,chain_color_rr,6.13154687689743,21988,7232235351,2.618432044165786e-05,116.02615890000001,0,0.0,116.02616345379487
tpch1.consistent_round_robin.1,chain_color_rr,6.13154687689743,21988,7232235351,2.618432044165786e-05,116.02615890000001,0,0.0,116.02616345379487
tpch1.consistent_round_robin.1,hcolor_rr,41.61886115379483,21988,7232235351,2.6184320482514067e-05,116.02615890000003,0,0.0,487.4191401460381
tpch1.consistent_round_robin.1,hcolor_rr,41.61886115379483,21988,7232235351,2.6184320482514067e-05,116.02615890000003,0,0.0,487.4191401460381
tpch1.consistent_round_robin.1,hcolor_rr,41.61886115379483,21988,7232235351,2.6184320482514067e-05,116.02615890000003,0,0.0,487.4191401460381
tpch1.consistent_round_robin.1,hcolor_rr,14.929578176897428,21988,7232235351,2.618432044165786e-05,116.02615890000003,0,0.0,223.56371395379492
tpch1.consistent_round_robin.1,hcolor_rr,14.929578176897428,21988,7232235351,2.618432044165786e-05,116.02615890000003,0,0.0,223.56371395379492
tpch1.consistent_round_robin.1,hcolor_rr,14.929578176897428,21988,7232235351,2.618432044165786e-05,116.02615890000003,0,0.0,223.56371395379492
tpch1.consistent_round_robin.1,hcolor_rr,14.929578176897428,21988,7232235351,2.618432044165786e-05,116.02615890000003,0,0.0,223.56371395379492
tpch1.consistent_round_robin.1,hcolor_rr,14.929578176897428,21988,7232235351,2.618432044165786e-05,116.02615890000003,0,0.0,223.56371395379492
tpch1.consistent_round_robin.1,hcolor_rr,14.929578176897428,21988,7232235351,2.618432044165786e-05,116.02615890000003,0,0.0,223.56371395379492
tpch1.consistent_round_robin.1,hcolor_rr,116.0261431999998,0,7232257339,0.0,116.02615890000001,0,0.0,2586.5199425999963
tpch1.consistent_round_robin.1,hcolor_rr,116.0261431999998,0,7232257339,0.0,116.02615890000001,0,0.0,2586.5199425999963
tpch1.consistent_round_robin.1,hcolor_rr,116.0261431999998,0,7232257339,0.0,116.02615890000001,0,0.0,2586.5199425999963
tpch1.consistent_round_robin.1,hcolor_rr,74.18686113844869,956,7232256383,1.138448709525619e-06,116.02615890000004,0,0.0,1421.908366038448
tpch1.consistent_round_robin.1,hcolor_rr,74.18686113844869,956,7232256383,1.138448709525619e-06,116.02615890000004,0,0.0,1421.908366038448
tpch1.consistent_round_robin.1,hcolor_rr,74.18686113844869,956,7232256383,1.138448709525619e-06,116.02615890000004,0,0.0,1421.908366038448
tpch1.consistent_round_robin.1,hcolor_rr,74.18686113844869,956,7232256383,1.138448709525619e-06,116.02615890000004,0,0.0,1421.908366038448
tpch1.consistent_round_robin.1,hcolor_rr,42.03561943844873,1912,7232255427,2.276897433262093e-06,116.02615890000003,0,0.0,876.0055958384489
tpch1.consistent_round_robin.1,hcolor_rr,42.03561943844873,1912,7232255427,2.276897433262093e-06,116.02615890000003,0,0.0,876.0055958384489
tpch1.consistent_round_robin.1,hcolor_rr,36.99852137689744,4780,7232252559,5.692243583155232e-06,116.02615890000001,0,0.0,680.5229428537954
tpch1.consistent_round_robin.1,hcolor_rr,32.06726887689744,7648,7232249691,9.107589733048371e-06,116.02615890000001,0,0.0,517.4676077537952
tpch1.consistent_round_robin.1,hcolor_rr,26.235394376897435,10516,7232246823,1.252293588294151e-05,116.02615890000003,0,0.0,378.75239985379494
tpch1.consistent_round_robin.1,hcolor_rr,21.286529776897435,13384,7232243955,1.593828203283465e-05,116.0261589,0,0.0,273.1503683537949
tpch1.consistent_round_robin.1,hcolor_rr,15.914960376897428,16252,7232241087,1.9353628152529723e-05,116.02615890000001,0,0.0,192.67396705379483
tpch1.consistent_round_robin.1,hcolor_rr,10.204785876897427,19120,7232238219,2.276897429709379e-05,116.02615890000001,0,0.0,140.3322696537949
tpch1.consistent_round_robin.1,hcolor_rr,42.03561943844873,1912,7232255427,2.276897433262093e-06,116.02615890000003,0,0.0,876.0055958384489
tpch1.consistent_round_robin.1,hcolor_rr,42.03561943844873,1912,7232255427,2.276897433262093e-06,116.02615890000003,0,0.0,876.0055958384489
tpch1.consistent_round_robin.1,hcolor_rr,6.13154687689743,21988,7232235351,2.618432044165786e-05,116.02615890000001,0,0.0,116.02616345379487
tpch1.consistent_round_robin.1,chain_color_rr,6.13154687689743,21988,7232235351,2.618432044165786e-05,116.02615890000001,0,0.0,116.02616345379487
tpch1.consistent_round_robin.1,chain_color_rr,6.13154687689743,21988,7232235351,2.618432044165786e-05,116.02615890000001,0,0.0,116.02616345379487
tpch1.consistent_round_robin.1,chain_color_rr,6.13154687689743,21988,7232235351,2.618432044165786e-05,116.02615890000001,0,0.0,116.02616345379487
tpch1.consistent_round_robin.1,chain_color_rr,8.481796215346144,21988,7232235351,2.618432044165786e-05,116.02615890000003,0,0.0,122.3162132922436
tpch1.consistent_round_robin.1,chain_color_rr,10.033691676897428,21988,7232235351,2.618432044165786e-05,116.02615890000001,0,0.0,131.5055730537949
tpch1.consistent_round_robin.1,chain_color_rr,10.033691676897428,21988,7232235351,2.618432044165786e-05,116.02615890000001,0,0.0,131.5055730537949
tpch1.consistent_round_robin.1,chain_color_rr,9.927844176897427,21988,7232235351,2.618432044165786e-05,116.02615890000003,0,0.0,140.1361785537949
tpch1.consistent_round_robin.1,chain_color_rr,10.446849276897428,21988,7232235351,2.618432044165786e-05,116.02615890000003,0,0.0,157.22175715379487
tpch1.consistent_round_robin.1,chain_color_rr,10.446849276897428,21988,7232235351,2.618432044165786e-05,116.02615890000003,0,0.0,157.22175715379487
tpch1.consistent_round_robin.1,chain_color_rr,10.660597376897428,21988,7232235351,2.618432044165786e-05,116.02615890000001,0,0.0,167.29595335379489
tpch1.consistent_round_robin.1,chain_color_rr,10.706767076897428,21988,7232235351,2.618432044165786e-05,116.02615890000001,0,0.0,175.51545905379484
tpch1.consistent_round_robin.1,chain_color_rr,11.456471876897428,21032,7232236307,2.504587172680317e-05,116.02615890000003,0,0.0,185.65032385379484
tpch1.consistent_round_robin.1,chain_color_rr,10.572361776897429,21988,7232235351,2.618432044165786e-05,116.02615890000001,0,0.0,194.2987123922437
tpch1.consistent_round_robin.1,chain_color_rr,10.572361776897429,21988,7232235351,2.618432044165786e-05,116.02615890000001,0,0.0,194.2987123922437
tpch1.consistent_round_robin.1,chain_color_rr,10.996167476897426,21988,7232235351,2.618432044165786e-05,116.02615890000003,0,0.0,203.46563115379487
tpch1.consistent_round_robin.1,chain_color_rr,11.334772176897426,21988,7232235351,2.618432044165786e-05,116.02615890000001,0,0.0,212.89941499224355
tpch1.consistent_round_robin.1,chain_color_rr,10.781217576897427,21988,7232235351,2.618432044165786e-05,116.02615890000001,0,0.0,221.05075775379484
tpch1.consistent_round_robin.1,chain_color_rr,14.990366576897427,21988,7232235351,2.618432044165786e-05,116.02615890000001,0,0.0,245.62286315379484
tpch1.consistent_round_robin.1,chain_color_rr,15.252090176897429,21988,7232235351,2.618432044165786e-05,116.02615890000003,0,0.0,273.72244635379485
tpch1.consistent_round_robin.1,chain_color_rr,15.980522876897428,21988,7232235351,2.618432044165786e-05,116.02615890000001,0,0.0,302.1757579537947
tpch1.consistent_round_robin.1,chain_color_rr,16.875803838448714,20076,7232237263,2.3907423036817477e-05,116.02615890000003,0,0.0,330.9233336153462
tpch1.consistent_round_robin.1,chain_color_rr,20.513389476897434,19120,7232238219,2.2768974332620928e-05,116.02615890000003,0,0.0,436.5043526537948
tpch1.consistent_round_robin.1,chain_color_rr,25.610385215346156,19120,7232238219,2.2768974332620928e-05,116.02615890000006,0,0.0,525.6503381306926
tpch1.consistent_round_robin.1,chain_color_rr,31.093312838448718,17208,7232240131,2.0492076899358835e-05,116.02615890000004,0,0.0,652.5221868153458
tpch1.consistent_round_robin.1,chain_color_rr,39.37466297689742,16252,7232241087,1.935362818272779e-05,116.02615890000001,0,0.0,866.2024259922432
tpch1.consistent_round_robin.1,chain_color_rr,60.39944403844868,11472,7232245867,1.3661384599572557e-05,116.02615890000004,0,0.0,1298.9634594153454
tpch1.consistent_round_robin.1,chain_color_rr,116.0261431999998,0,7232257339,0.0,116.02615890000001,0,0.0,2586.5199425999963
tpch1.consistent_round_robin.1,chain_color_rr,116.0261431999998,0,7232257339,0.0,116.02615890000001,0,0.0,2586.5199425999963
tpch1.consistent_round_robin.1,chain_color_rr,116.0261431999998,0,7232257339,0.0,116.02615890000001,0,0.0,2586.5199425999963
tpch1.consistent_round_robin.1,chain_color_rr,116.0261431999998,0,7232257339,0.0,116.02615890000001,0,0.0,2586.5199425999963
tpch1.consistent_round_robin.1,chain_color_rr,116.0261431999998,0,7232257339,0.0,116.02615890000001,0,0.0,2586.5199425999963
tpch1.consistent_round_robin.1,chain_color_rr,116.0261431999998,0,7232257339,0.0,116.02615890000001,0,0.0,2586.5199425999963
tpch1.consistent_round_robin.1,hcolor_rr,36.99852137689744,4780,7232252559,5.692243583155232e-06,116.02615890000001,0,0.0,680.5229428537954
tpch1.consistent_round_robin.1,hcolor_rr,42.03561943844873,1912,7232255427,2.276897433262093e-06,116.02615890000003,0,0.0,876.0055958384489
tpch1.consistent_round_robin.1,chain_color_rr,31.093312838448718,17208,7232240131,2.0492076899358835e-05,116.02615890000004,0,0.0,652.5221868153458
tpch1.consistent_round_robin.1,chain_color_rr,39.37466297689742,16252,7232241087,1.935362818272779e-05,116.02615890000001,0,0.0,866.2024259922432
tpch1.consistent_round_robin.1,chain_color_rr,31.093312838448718,17208,7232240131,2.0492076899358835e-05,116.02615890000004,0,0.0,652.5221868153458
tpch1.consistent_round_robin.1,hcolor_rr,74.18686113844869,956,7232256383,1.138448709525619e-06,116.02615890000004,0,0.0,1421.908366038448
tpch1.consistent_round_robin.1,hcolor_rr,42.03561943844873,1912,7232255427,2.276897433262093e-06,116.02615890000003,0,0.0,876.0055958384489
